rank,db,smiles,canon,component,n_atoms,est_cost_h,is_validation
3328,omics,*CCC(F)(F)C(F)(F)C(*)(F)F,CCCC(F)(F)C(F)(F)C(C)(F)F,coverage,23.0,0.2678988587629254,False
3329,PI1M,CCC(C)[Si](C)(Br)O[Si](C)(C)C,CCC(C)[Si](C)(Br)O[Si](C)(C)C,feature,33.0,0.707498434008989,False
3330,PI1M,CCCCCOC(=O)c1ccc(NC(=O)C2CCC3CCC=CC(/N=C/c4ccc(OC)cc4)=CC=C2CCC(=O)SC3C)cc1,CCCCCOC(=O)c1ccc(NC(=O)C2CCC3CCC=CC(/N=C/c4ccc(OC)cc4)=CC=C2CCC(=O)SC3C)cc1,dopt,92.0,11.156095933866299,False
3331,PI1M,CNC(CCC(=O)OCCCC)C(C)C(=O)OCCCCC,CCCCCOC(=O)C(C)C(CCC(=O)OCCCC)NC,coverage,55.0,2.7957518399460364,False
3332,PI1M,CCC(C)c1cc(F)c(F)c(F)c1OF,CCC(C)c1cc(F)c(F)c(F)c1OF,feature,25.0,0.33525989756051233,False
3333,OMG,*Oc1cscc1OC(=O)C1(C(*)=O)CC2CC(C2)C1,COc1cscc1OC(=O)C1(C(C)=O)CC2CC(C2)C1,random,38.0,1.0340483823546922,True
3334,PI1M,CCC(C)C(=O)N/C=C/CC(=O)NC(C)CCCCCCCC,CCCCCCCCC(C)NC(=O)C/C=C/NC(=O)C(C)CC,random,59.0,3.3768743086298603,True
3335,OMG,*NNC(=O)c1ccc(C(=O)NNC(=O)c2c3ccccc3c(C(*)=O)c3ccccc23)cc1,CNNC(=O)c1ccc(C(=O)NNC(=O)c2c3ccccc3c(C(C)=O)c3ccccc23)cc1,coverage,56.0,2.934599081644776,False
3336,PI1M,C[SH](C)(Cl)OCCBr,C[SH](C)(Cl)OCCBr,feature,19.0,0.16023971771432066,False
3337,PI1M,CCCCCCSC(=O)CCCCC(=O)NC,CCCCCCSC(=O)CCCCC(=O)NC,random,42.0,1.3535165667832443,True
3338,omics,*N=P(N=P(N=S(*)(=O)NCCCCCCC)(NCC=C)NCCCCCCC)(NCC=C)NCC=C,C=CCNP(=NC)(N=P(N=S(C)(=O)NCCCCCCC)(NCC=C)NCCCCCCC)NCC=C,dopt,93.0,11.48529398776902,False
3339,PI1M,CNC1CCC(C)S(C)(=O)=[PH]1,CNC1CCC(C)S(C)(=O)=[PH]1,feature,28.0,0.4547556347186134,False
3340,OMG,*OC(COS(=O)(=O)c1ccc(C)cc1)C(COS(=O)(=O)c1ccc(C)cc1)OC(=O)CSCCCC(*)=O,COC(COS(=O)(=O)c1ccc(C)cc1)C(COS(=O)(=O)c1ccc(C)cc1)OC(=O)CSCCCC(C)=O,random,73.0,5.987719929256527,True
3341,PolyInfo,*CCCCCCCCCCC(=O)NCCCCCC(=O)N*,CCCCCCCCCCCC(=O)NCCCCCC(=O)NC,coverage,61.0,3.6936882750981668,False
3342,PI1M,CCCCCCCCCCCCCNc1ccc(-c2ccc(N=C)cc2)cc1,C=Nc1ccc(-c2ccc(NCCCCCCCCCCCCC)cc2)cc1,coverage,66.0,4.5655822516472835,False
3343,OMG,*Nc1nc(S)nc(NC(=O)C2(C(*)=O)CC3(CC(=O)C3)C2)c1N=O,CNc1nc(S)nc(NC(=O)C2(C(C)=O)CC3(CC(=O)C3)C2)c1N=O,dopt,42.0,1.3535165667832443,False
3344,PI1M,COC(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,COC(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,coverage,85.0,9.016954844909401,False
3345,OMG,*Oc1ccc(COC(=O)C(Cl)CCC(*)=O)cc1,COc1ccc(COC(=O)C(Cl)CCC(C)=O)cc1,coverage,36.0,0.8940806826961882,False
3346,PI1M,CC#CC#CC#CC#CC#CCCOC(=O)CCCCCCCCC(=O)OC,CC#CC#CC#CC#CC#CCCOC(=O)CCCCCCCCC(=O)OC,dopt,54.0,2.6611061495015087,False
3347,OMG,*OC(CCC)C(CCC)OC(=O)c1ncc(C(*)=O)cn1,CCCC(OC)C(CCC)OC(=O)c1ncc(C(C)=O)cn1,random,46.0,1.7287872538090088,True
3348,PolyInfo,*CC(*)c1cc(Cl)ccc1Cl,CCC(C)c1cc(Cl)ccc1Cl,coverage,24.0,0.30039397989449834,False
3349,PI1M,CC1CCN(C)CCCCS1,CC1CCN(C)CCCCS1,feature,30.0,0.5474937425136082,False
3350,OMG,*OC(C)c1cccc(OC(=O)CSc2cccc3c(SCC(*)=O)cccc23)c1C,COC(C)c1cccc(OC(=O)CSc2cccc3c(SCC(C)=O)cccc23)c1C,random,57.0,3.0777004384750812,True
3351,PI1M,CC(c1ccccc1)C(C#CC#CC#CC#C)Cc1ccccc1,C#CC#CC#CC#CC(Cc1ccccc1)C(C)c1ccccc1,dopt,42.0,1.3535165667832443,False
3352,omics,*C(c1ccc(N)cc1)C(*)c1ccoc1,CC(c1ccc(N)cc1)C(C)c1ccoc1,coverage,33.0,0.707498434008989,False
3353,OMG,*OCc1cccc(OCCOC(=O)c2cc(OC)cc(C(*)=O)n2)c1,COCc1cccc(OCCOC(=O)c2cc(OC)cc(C(C)=O)n2)c1,random,47.0,1.8317500939966918,True
3354,OMG,*Oc1c(OC)cc(Br)cc1C(CCl)OC(=O)C(CCC(*)=O)NC(=O)OCC1c2ccccc2-c2ccccc21,COc1cc(Br)cc(C(CCl)OC(=O)C(CCC(C)=O)NC(=O)OCC2c3ccccc3-c3ccccc32)c1OC,random,72.0,5.769622518212583,True
3355,PI1M,CNc1cc(Cl)c([Si]c2cc(OC)c(OC(C)=O)c(OC)c2SCCCCCCCC)c(OCCCC)c1,CCCCCCCCSc1c([Si]c2c(Cl)cc(NC)cc2OCCCC)cc(OC)c(OC(C)=O)c1OC,dopt,80.0,7.66011076664799,False
3356,PI1M,CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCNC(=O)c2cccc(C(=O)NC)c2)cc1,CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCNC(=O)c2cccc(C(=O)NC)c2)cc1,coverage,95.0,12.161845525102757,False
3357,PI1M,CCC(C)(C)C(=O)NCC(=O)Nc1ccccc1,CCC(C)(C)C(=O)NCC(=O)Nc1ccccc1,coverage,38.0,1.0340483823546922,False
3358,PI1M,CCCC(C)C(=O)OCCN(C)C,CCCC(C)C(=O)OCCN(C)C,coverage,34.0,0.7666572932453927,False
3359,PI1M,CCC(C)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(COCCN(C)C#N)cc2)cc1,CCC(C)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(COCCN(C)C#N)cc2)cc1,random,78.0,7.155788006079488,True
3360,PI1M,Cc1cc2ccc(C)c(C(=O)OCC)cc-2n1,CCOC(=O)c1cc2nc(C)cc-2ccc1C,feature,32.0,0.6512930237899227,False
3361,PI1M,COC(C)CCCOC(=O)CCCCCCCCC(C)=O,COC(C)CCCOC(=O)CCCCCCCCC(C)=O,coverage,53.0,2.5306091492877196,False
3362,OMG,*OC1CCN(C(=O)C2CC(OC(=O)c3ncc(C(*)=O)cn3)CN2)C1,COC1CCN(C(=O)C2CC(OC(=O)c3ncc(C(C)=O)cn3)CN2)C1,coverage,48.0,1.9384826272146733,False
3363,PI1M,CO[Si](C)(C)CCC(=O)Oc1ccc(/N=N/c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,CO[Si](C)(C)CCC(=O)Oc1ccc(/N=N/c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,coverage,60.0,3.533050524994261,False
3364,OMG,*OC(C)CC(C)OC(=O)C(Br)CC(*)=O,COC(C)CC(C)OC(=O)C(Br)CC(C)=O,coverage,35.0,0.828831072009792,False
3365,PI1M,Cc1ccc(-c2cc(CCCCCCCCCCCCCC)c(C)s2)s1,CCCCCCCCCCCCCCc1cc(-c2ccc(C)s2)sc1C,coverage,64.0,4.202881203832011,False
3366,PI1M,CCCN(CCOC(=O)NCCCCCCOC(=O)NCCCCCCNC(=O)OC)c1ccc(/N=C/c2ccc([N+](=O)[O-])cc2)cc1,CCCN(CCOC(=O)NCCCCCCOC(=O)NCCCCCCNC(=O)OC)c1ccc(/N=C/c2ccc([N+](=O)[O-])cc2)cc1,coverage,98.0,13.22272994707856,False
3367,OMG,*NC(=N)N=C(NC(=O)C(C)(C)SC(=S)SC(C)(C)C(*)=O)Nc1ccc(Cl)cc1,CNC(=N)N=C(NC(=O)C(C)(C)SC(=S)SC(C)(C)C(C)=O)Nc1ccc(Cl)cc1,random,56.0,2.934599081644776,True
3368,PI1M,CCCS(=O)(=O)CCCCS(=O)(=O)CCC(C)=O,CCCS(=O)(=O)CCCCS(=O)(=O)CCC(C)=O,coverage,40.0,1.187037287474881,False
3369,OMG,*Oc1cc(OC(=O)C(C)(Cc2cccc(C)c2)C(*)=O)ccc1C(C)=NNC(=O)c1ccc(OC)cc1,COc1ccc(C(=O)NN=C(C)c2ccc(OC(=O)C(C)(Cc3cccc(C)c3)C(C)=O)cc2OC)cc1,random,70.0,5.348558032191515,True
3370,OMG,*OC(CCCOC(=O)C(CC(*)=O)c1ccccc1Cl)(c1ccccc1)c1ccccc1,COC(CCCOC(=O)C(CC(C)=O)c1ccccc1Cl)(c1ccccc1)c1ccccc1,random,62.0,3.858838735716932,True
3371,PI1M,CCP(C)(=S)N=CN(C)CCCCCC,CCCCCCN(C)C=NP(C)(=S)CC,feature,40.0,1.187037287474881,False
3372,PolyInfo,*c1ccc(CCCCCCc2ccc(-c3csc(-c4nc(*)cs4)n3)cc2)cc1,Cc1ccc(CCCCCCc2ccc(-c3csc(-c4nc(C)cs4)n3)cc2)cc1,coverage,58.0,3.2251081841016833,False
3373,OMG,*Nc1ccc(C(=O)NN=C(C)c2ccc(NC(=O)C(C(C(*)=O)N(Cc3ccccc3)C(=O)OCC)N(Cc3ccccc3)C(=O)OCC)cc2)cc1,CCOC(=O)N(Cc1ccccc1)C(C(C)=O)C(C(=O)Nc1ccc(C(C)=NNC(=O)c2ccc(NC)cc2)cc1)N(Cc1ccccc1)C(=O)OCC,random,100.0,13.96120758869343,True
3374,PI1M,C/C=C(/C)CCCCO,C/C=C(/C)CCCCO,coverage,25.0,0.33525989756051233,False
3375,OMG,*Oc1cc(OC(=O)c2cc(C(*)=O)c(Cl)nc2C)ccc1CC,CCc1ccc(OC(=O)c2cc(C(C)=O)c(Cl)nc2C)cc1OC,random,42.0,1.3535165667832443,True
3376,OMG,*Nc1cc(SC)c(NC(=O)c2cc(Br)cnc2C(*)=O)cc1F,CNc1cc(SC)c(NC(=O)c2cc(Br)cnc2C(C)=O)cc1F,random,39.0,1.1088856862834737,True
3377,omics,*CC(*)(C)CC(=O)OC,CCC(C)(C)CC(=O)OC,coverage,26.0,0.372564345698904,False
3378,OMG,*Oc1cc(C(C)=O)ccc1OC(=O)c1cc(C(*)=O)ccc1S,COc1cc(C(C)=O)ccc1OC(=O)c1cc(C(C)=O)ccc1S,coverage,40.0,1.187037287474881,False
3379,PI1M,CCC(C)c1ccccc1COCCOCCOCCOCC,CCOCCOCCOCCOCc1ccccc1C(C)CC,coverage,55.0,2.7957518399460364,False
3380,omics,*C1C2CC(CC(O)C(O)C(O)C(O)CO)C(C2)C1*,CC1C2CC(CC(O)C(O)C(O)C(O)CO)C(C2)C1C,dopt,48.0,1.9384826272146733,False
3381,PI1M,CCCN(C)c1ccc(-c2ccc(C#N)cc2)cc1,CCCN(C)c1ccc(-c2ccc(C#N)cc2)cc1,coverage,37.0,0.9624665003915307,False
3382,OMG,*OC(CSc1ccccc1)C(CCl)OC(=O)C(N)C(*)=O,COC(CSc1ccccc1)C(CCl)OC(=O)C(N)C(C)=O,coverage,42.0,1.3535165667832443,False
3383,OMG,*OCC(COC(=O)C(N)CC(Cl)C(*)=O)(c1ccccc1)c1ccccc1,COCC(COC(=O)C(N)CC(Cl)C(C)=O)(c1ccccc1)c1ccccc1,random,54.0,2.6611061495015087,True
3384,OMG,*NC12CCCC(NC(=O)C(C)(Cl)CSSCC(C)(Cl)C(*)=O)(CC1)CC2,CNC12CCCC(NC(=O)C(C)(Cl)CSSCC(C)(Cl)C(C)=O)(CC1)CC2,dopt,59.0,3.3768743086298603,False
3385,OMG,*Oc1c(F)c(F)c(F)c(OC(=O)C2NC(C(*)=O)SC2(C)C)c1F,COc1c(F)c(F)c(F)c(OC(=O)C2NC(C(C)=O)SC2(C)C)c1F,random,40.0,1.187037287474881,True
3386,PI1M,Cc1cc(CC#N)c(C)s1,Cc1cc(CC#N)c(C)s1,random,19.0,0.16023971771432066,True
3387,omics,*/C=C(/*)CCCCCC,C/C=C(/C)CCCCCC,coverage,30.0,0.5474937425136082,False
3388,PI1M,CCCCCOC(=O)/C=C/C(=O)OCCCCCCOC(=O)c1ccc(/C=C/c2ccc(C(=O)OC)cc2)cc1,CCCCCOC(=O)/C=C/C(=O)OCCCCCCOC(=O)c1ccc(/C=C/c2ccc(C(=O)OC)cc2)cc1,random,78.0,7.155788006079488,True
3389,PI1M,CCC/C=C/CCCCCCCC/C=C/C(=O)CCCCOC,CCC/C=C/CCCCCCCC/C=C/C(=O)CCCCOC,random,61.0,3.6936882750981668,True
3390,PI1M,CCCCCCCCCCCCCOC(=O)/C(=C/C=C/C(=O)OC)CC(=O)OCc1ccccc1,CCCCCCCCCCCCCOC(=O)/C(=C/C=C/C(=O)OC)CC(=O)OCc1ccccc1,random,77.0,6.911670651446108,True
3391,PI1M,C/N=N/c1ccc(Cc2ccc(N(c3ccccc3)c3ccc(C)cc3)cc2)cc1,C/N=N/c1ccc(Cc2ccc(N(c3ccccc3)c3ccc(C)cc3)cc2)cc1,coverage,55.0,2.7957518399460364,False
3392,PI1M,CCCCC(=C=C=C)CCCCCSSCC,C=C=C=C(CCCC)CCCCCSSCC,random,43.0,1.4419597242422257,True
3393,OMG,*Oc1cc(OC(=O)C23c4ccccc4C(C(*)=O)(c4ccccc42)c2ccccc23)ccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,COc1cc(OC(=O)C23c4ccccc4C(C(C)=O)(c4ccccc42)c2ccccc23)ccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,dopt,93.0,11.48529398776902,False
3394,PI1M,CCCCn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c(=O)n(S(=O)(=O)O)c2ccccc21,CCCCn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c(=O)n(S(=O)(=O)O)c2ccccc21,feature,51.0,2.2818482460254073,False
3395,PI1M,CCC(C)(C(=O)OCl)C(C)C,CCC(C)(C(=O)OCl)C(C)C,feature,26.0,0.372564345698904,False
3396,PI1M,CCCCCOc1ccc(C=C)cc1,C=Cc1ccc(OCCCCC)cc1,coverage,32.0,0.6512930237899227,False
3397,PI1M,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)COC(=O)CCC(=O)N(C)C(=O)OCCCCOC(=O)c1ccncc1C,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)COC(=O)CCC(=O)N(C)C(=O)OCCCCOC(=O)c1ccncc1C,random,84.0,8.734423876530629,True
3398,PolyInfo,*CC(*)C(=O)c1ccccc1O,CCC(C)C(=O)c1ccccc1O,coverage,27.0,0.41237422298650106,False
3399,PI1M,CC(=O)c1ccc2cc(nc(N=C)cc1)C2=O,C=Nc1ccc(C(C)=O)ccc2cc(n1)C2=O,feature,27.0,0.41237422298650106,False
3400,OMG,*OC1C2OC(C)(OC)C(C)(OC)OC2C(OC(=O)C23c4ccccc4C(C(*)=O)(c4ccccc42)c2ccccc23)C2OC(C)(OC)C(C)(OC)OC12,COC1C2OC(C)(OC)C(C)(OC)OC2C(OC(=O)C23c4ccccc4C(C(C)=O)(c4ccccc42)c2ccccc23)C2OC(C)(OC)C(C)(OC)OC12,dopt,102.0,14.725072667614862,False
3401,PI1M,CO[Si](C)(F)OC(F)(F)F,CO[Si](C)(F)OC(F)(F)F,feature,16.0,0.1009266220636141,False
3402,PI1M,CNNC(=S)SSC,CNNC(=S)SSC,feature,16.0,0.1009266220636141,False
3403,PI1M,COc1ccc(NC(=O)c2ccc(C(C)=O)cc2S(=O)(=O)O)c(Cl)c1,COc1ccc(NC(=O)c2ccc(C(C)=O)cc2S(=O)(=O)O)c(Cl)c1,coverage,39.0,1.1088856862834737,False
3404,PI1M,CCC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([PH](C)(C)C)cc2)cc1,CCC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([PH](C)(C)C)cc2)cc1,dopt,57.0,3.0777004384750812,False
3405,PI1M,CCC(OC(C)=O)C(C)(C)CC(C)C,CCC(OC(C)=O)C(C)(C)CC(C)C,coverage,38.0,1.0340483823546922,False
3406,omics,*Oc1ccc(/C=C/C(=O)c2ccc(*)cc2)cc1,COc1ccc(/C=C/C(=O)c2ccc(C)cc2)cc1,coverage,35.0,0.828831072009792,False
3407,PI1M,CNc1ccc(C(=O)c2ccc(C)cc2)cc1C(F)(F)F,CNc1ccc(C(=O)c2ccc(C)cc2)cc1C(F)(F)F,random,35.0,0.828831072009792,True
3408,PI1M,CCC(C)OC(C)CNBr,CCC(C)OC(C)CNBr,feature,26.0,0.372564345698904,False
3409,omics,*CC(C)(O*)c1ccccc1,CCC(C)(OC)c1ccccc1,coverage,28.0,0.4547556347186134,False
3410,OMG,*NC(CC(=NOC(=O)Nc1ccc(Cl)cc1)NC(=O)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1)=NOC(=O)Nc1ccc(Cl)cc1,CNC(CC(=NOC(=O)Nc1ccc(Cl)cc1)NC(=O)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(C)=O)cc3)cc2)cc1)=NOC(=O)Nc1ccc(Cl)cc1,dopt,93.0,11.48529398776902,False
3411,PI1M,COP(=O)(OC)OP(=O)(OC(C)=O)OC(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCCC(C)=O,COP(=O)(OC)OP(=O)(OC(C)=O)OC(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCCC(C)=O,dopt,87.0,9.599083603550964,False
3412,PI1M,C/C=C/CC(CC)CSC,C/C=C/CC(CC)CSC,coverage,28.0,0.4547556347186134,False
3413,OMG,*Oc1ccccc1C=Nc1ccccc1OCOc1ccccc1N=Cc1ccccc1OC(=O)CCN(CCC(*)=O)S(=O)(=O)c1ccc(C)c(C)c1,COc1ccccc1C=Nc1ccccc1OCOc1ccccc1N=Cc1ccccc1OC(=O)CCN(CCC(C)=O)S(=O)(=O)c1ccc(C)c(C)c1,random,98.0,13.22272994707856,True
3414,PI1M,CCc1ccc(C(=O)OCCOC(=O)c2ccc(C(=O)OC)cc2)cc1,CCc1ccc(C(=O)OCCOC(=O)c2ccc(C(=O)OC)cc2)cc1,coverage,46.0,1.7287872538090088,False
3415,PI1M,C/C=C/[Si](C)(C=C)CC(=O)N(C)C,C=C[Si](C)(/C=C/C)CC(=O)N(C)C,random,32.0,0.6512930237899227,True
3416,omics,*C1CC(c2cc(NCCCc3cccc(C)c3)nc(N3C(=O)c4ccc(OCOc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)n2)C1,Cc1cccc(CCCNc2cc(C3CC(C)C3)nc(N3C(=O)c4ccc(OCOc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)n2)c1,random,83.0,8.457520383218988,True
3417,PI1M,COC(=O)CCCCN(C)c1ccccc1,COC(=O)CCCCN(C)c1ccccc1,coverage,35.0,0.828831072009792,False
3418,PI1M,CC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,CC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,coverage,45.0,1.629538578803666,False
3419,PI1M,CCC[SiH2]CCOC(=O)NCCCCCCNC(=O)SC,CCC[SiH2]CCOC(=O)NCCCCCCNC(=O)SC,dopt,51.0,2.2818482460254073,False
3420,omics,*c1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc8nc(*)[nH]c8cc7[nH]6)cc5c4c3)nc2c1,Cc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc8nc(C)[nH]c8cc7[nH]6)cc5c4c3)nc2c1,dopt,56.0,2.934599081644776,False
3421,OMG,*Nc1cc(NC(=O)c2c(Cl)c(Cl)c(C(*)=O)c(Cl)c2Cl)cc(S(F)(F)(F)(F)F)c1,CNc1cc(NC(=O)c2c(Cl)c(Cl)c(C(C)=O)c(Cl)c2Cl)cc(S(F)(F)(F)(F)F)c1,dopt,41.0,1.2685615949723126,False
3422,OMG,*Nc1cc(C(F)(F)F)cc(F)c1NC(=O)C1(C(*)=O)CC(OCc2ccccc2)C1,CNc1cc(C(F)(F)F)cc(F)c1NC(=O)C1(C(C)=O)CC(OCc2ccccc2)C1,random,53.0,2.5306091492877196,True
3423,PI1M,CCC(C)(C#[SH])C(=O)OC,CCC(C)(C#[SH])C(=O)OC,feature,22.0,0.23770591902308572,False
3424,OMG,*Nc1cc(C(C)=O)cc(Br)c1NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(*)=O,CNc1cc(C(C)=O)cc(Br)c1NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)=O,random,121.0,23.313937656831943,True
3425,PI1M,COc1ccc(CC(NC(=O)CCCC(C)=O)c2ccc(OC)cc2)cc1,COc1ccc(CC(NC(=O)CCCC(C)=O)c2ccc(OC)cc2)cc1,coverage,54.0,2.6611061495015087,False
3426,PI1M,CCC1=NNC(=C)CCOC(=O)N1,C=C1CCOC(=O)NC(CC)=NN1,feature,26.0,0.372564345698904,False
3427,PI1M,C/C=C/[Si](C)(C)c1ccc(CCCCCC[Si](C)(C)C)cc1,C/C=C/[Si](C)(C)c1ccc(CCCCCC[Si](C)(C)C)cc1,random,58.0,3.2251081841016833,True
3428,OMG,*OC(OC(=O)C1=CCC=C(C(*)=O)O1)(C(=O)c1cc(Cl)cc(Cl)c1)C(F)(F)F,COC(OC(=O)C1=CCC=C(C(C)=O)O1)(C(=O)c1cc(Cl)cc(Cl)c1)C(F)(F)F,random,42.0,1.3535165667832443,True
3429,PI1M,CCC(C)c1cccc(S(=O)(=O)O)c1,CCC(C)c1cccc(S(=O)(=O)O)c1,coverage,28.0,0.4547556347186134,False
3430,PI1M,CCC(=O)c1ccc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(C)o2)o1,CCC(=O)c1ccc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(C)o2)o1,random,65.0,4.381874289318153,True
3431,PI1M,CCC(COC(=O)NC)c1ccccc1,CCC(COC(=O)NC)c1ccccc1,coverage,32.0,0.6512930237899227,False
3432,OMG,*Oc1c(Cl)cc(Cl)c(Cl)c1Sc1c(Cl)c(Cl)cc(Cl)c1OC(=O)c1cccc(CSCC(*)=O)c1,COc1c(Cl)cc(Cl)c(Cl)c1Sc1c(Cl)c(Cl)cc(Cl)c1OC(=O)c1cccc(CSCC(C)=O)c1,dopt,52.0,2.404207673904035,False
3433,PI1M,CC(C)C(=O)OCc1ccccc1,CC(C)C(=O)OCc1ccccc1,coverage,27.0,0.41237422298650106,False
3434,PI1M,CNNC(=S)C(C)=S,CNNC(=S)C(C)=S,feature,16.0,0.1009266220636141,False
3435,PI1M,CC(=O)Nc1ccc(NC(=O)c2cccc(C)c2)cc1,CC(=O)Nc1ccc(NC(=O)c2cccc(C)c2)cc1,coverage,36.0,0.8940806826961882,False
3436,OMG,*OC1C(OCc2ccccc2)C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C(OCc2ccccc2)C1OC(=O)C1CSCC(C(*)=O)N1C(=O)OC(C)(C)C,COC1C(OCc2ccccc2)C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C(OCc2ccccc2)C1OC(=O)C1CSCC(C(C)=O)N1C(=O)OC(C)(C)C,random,112.0,18.937361326636623,True
3437,PI1M,CCC(C)CSP(=O)(Cl)NC,CCC(C)CSP(=O)(Cl)NC,feature,26.0,0.372564345698904,False
3438,PI1M,CC#C/C=C/SSC,CC#C/C=C/SSC,feature,16.0,0.1009266220636141,False
3439,PI1M,CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C)C4=O)cc2C1=O,CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C)C4=O)cc2C1=O,coverage,44.0,1.5339481655863532,False
3440,PI1M,CCC(C)(C)C(=O)OCCC(=O)OCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,CCCCCCOc1ccc(C(=O)Oc2ccc(OCCOC(=O)CCOC(=O)C(C)(C)CC)cc2)cc1,random,78.0,7.155788006079488,True
3441,PI1M,CCC1CCC(C)C[Si](C)(C)[Si]1,CCC1CCC(C)C[Si](C)(C)[Si]1,feature,34.0,0.7666572932453927,False
3442,OMG,*OC(CSc1ccc(Cl)cc1)C(CCl)OC(=O)C1CC1C(*)=O,COC(CSc1ccc(Cl)cc1)C(CCl)OC(=O)C1CC1C(C)=O,coverage,44.0,1.5339481655863532,False
3443,OMG,*Oc1cc(OC(=O)C(CCc2ccccc2Br)C(*)=O)cc(OC)c1C(C)=O,COc1cc(OC(=O)C(CCc2ccccc2Br)C(C)=O)cc(OC)c1C(C)=O,random,52.0,2.404207673904035,True
3444,omics,*C1(F)OOC1(*)F,CC1(F)OOC1(C)F,feature,14.0,0.07047050774391327,False
3445,PI1M,Cc1ccc([Si](C)(C)CCCC)s1,CCCC[Si](C)(C)c1ccc(C)s1,coverage,33.0,0.707498434008989,False
3446,PI1M,C/C=C/C1CC(C)C(OC(=O)CCCCCCC(=O)OCC)C1,C/C=C/C1CC(C)C(OC(=O)CCCCCCC(=O)OCC)C1,coverage,55.0,2.7957518399460364,False
3447,PI1M,COc1ccc(CC(C)c2ccccc2)cc1,COc1ccc(CC(C)c2ccccc2)cc1,coverage,35.0,0.828831072009792,False
3448,PI1M,CO[Si](C)(C)CCCOCCOCCOCCOCCO,CO[Si](C)(C)CCCOCCOCCOCCOCCO,coverage,53.0,2.5306091492877196,False
3449,PI1M,CCC(O)COc1ccc(-c2ccc(OCC(O)COc3ccc(C(C)=O)cc3)cc2)cc1,CCC(O)COc1ccc(-c2ccc(OCC(O)COc3ccc(C(C)=O)cc3)cc2)cc1,coverage,63.0,4.0285528241783775,False
3450,PI1M,CCC(CCOC(=O)CCCCC(=O)O)C(C)=O,CCC(CCOC(=O)CCCCC(=O)O)C(C)=O,random,40.0,1.187037287474881,True
3451,PI1M,C/C=C/c1ccc([Si](C)(CCCCC)CCCCCCCCC)cc1,C/C=C/c1ccc([Si](C)(CCCCC)CCCCCCCCC)cc1,coverage,67.0,4.754055023099274,False
3452,OMG,*Nc1cc(OC)c(NC(=O)c2cc(C(=O)OC(C)C)c(C(*)=O)cc2C(=O)OC(C)C)cc1OC,CNc1cc(OC)c(NC(=O)c2cc(C(=O)OC(C)C)c(C(C)=O)cc2C(=O)OC(C)C)cc1OC,coverage,68.0,4.947342301951497,False
